Bronx Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4435,29, ,C1,2554 HOLLAND AVENUE                      ,            ,10467,7,0,7,2600,5229,1935,2,C1, $-   ,12/10/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4435,47, ,C1,2515 WALLACE AVENUE                      ,            ,10467,7,0,7,2500,6000,1928,2,C1," $500,000 ",5/20/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2,4507,1, ,C7,665-671 ALLERTON AVENUE                  ,            ,10467,48,6,54,11073,49410,1925,2,C7, $-   ,7/28/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4511,37, ,C3,2751 WALLACE AVENUE                      ,            ,10467,4,0,4,2600,3160,1925,2,C3," $560,000 ",5/5/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4519,42, ,C1,2739 LURTING AVENUE                      ,            ,10469,7,0,7,5000,7272,1931,2,C1," $1,050,000 ",7/14/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4519,42, ,C1,2739 LURTING AVENUE                      ,            ,10469,7,0,7,5000,7272,1931,2,C1, $-   ,6/4/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4565,5, ,C3,1407 ARNOW AVENUE                        ,            ,10469,4,0,4,2500,2436,1931,2,C3, $-   ,9/16/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2,4569,43, ,C1,3021 HOLLAND AVENUE                      ,            ,10467,56,0,56,11670,51040,1929,2,C1," $7,650,000 ",1/28/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2,4570,20, ,C1,3038 HOLLAND AVENUE                      ,            ,10467,13,0,13,3500,8524,1926,2,C1," $1,651,586 ",3/1/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4571,10, ,C3,3010 WALLACE AVENUE                      ,            ,10467,4,0,4,3208,4342,1931,2,C3, $-   ,1/29/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4571,13, ,C3,3014 WALLACE AVENUE                      ,            ,10467,4,0,4,3558,4226,1931,2,C3, $-   ,1/29/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4572,4, ,C3,811 ADEE AVENUE                          ,            ,10467,4,0,4,2285,3214,1931,2,C3," $625,000 ",11/5/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4594,5, ,C3,3216 BARKER AVE                          ,            ,10467,4,0,4,4813,5020,1920,2,C3," $550,000 ",8/18/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2B,4594,39, ,C1,3231 OLINVILLE AVENUE                    ,            ,10467,7,0,7,3125,5671,1930,2,C1, $-   ,7/16/15
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4609,4, ,C3,931 BURKE AVENUE                         ,            ,10469,4,0,4,5000,2149,1920,2,C3, $-   ,2/9/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4622,41, ,C2,3343 BARKER                              ,            ,10467,5,0,5,3077,3757,1920,2,C2," $590,000 ",1/26/16
2,BRONXDALE                ,07  RENTALS - WALKUP APARTMENTS             ,2A,4636,31, ,C2,3354 COLDEN AVENUE                       ,            ,10469,5,0,5,5000,3744,1938,2,C2," $625,000 ",12/2/15
2,BRONXDALE                ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4549,1, ,D1,2911 BARNES AVENUE                       ,            ,10467,96,0,96,26850,113018,1931,2,D1," $15,300,000 ",10/8/15
2,BRONXDALE                ,08  RENTALS - ELEVATOR APARTMENTS           ,2,4549,6, ,D1,2910 WALLACE AVENUE                      ,            ,10467,98,0,98,25100,113018,1931,2,D1," $15,300,000 ",10/8/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY, 610                  ",            ,10467,0,0,0,0,0,1937,2,D4," $175,000 ",7/30/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 314            ",            ,10467,0,0,0,0,0,1937,2,D4, $-   ,7/30/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 203            ",            ,10467,0,0,0,0,0,1937,2,D4," $394,948 ",9/28/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 119            ",            ,10467,0,0,0,0,0,1937,2,D4," $92,500 ",10/14/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 418            ",            ,10467,0,0,0,0,0,1937,2,D4," $154,000 ",12/17/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 306            ",            ,10467,0,0,0,0,0,1937,2,D4," $235,025 ",12/29/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 501            ",            ,10467,0,0,0,0,0,1937,2,D4," $164,000 ",12/30/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,1, ,D4,"601 PELHAM PARKWAY NORTH, 510            ",            ,10467,0,0,0,0,0,1937,2,D4," $174,000 ",4/21/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,18, ,D4,"2244 BRONX PARK EAST, 4A                 ",            ,10467,0,0,0,0,0,1956,2,D4," $145,000 ",6/2/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4337,18, ,D4,"2244 BRONX PARK EAST, 2H                 ",            ,10467,0,0,0,0,0,1956,2,D4," $159,666 ",10/1/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 5G                   ",            ,10467,0,0,0,0,0,1962,2,D4," $235,000 ",6/24/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 3R                   ",            ,10467,0,0,0,0,0,1962,2,D4," $109,000 ",9/25/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 1X                   ",            ,10467,0,0,0,0,0,1962,2,D4," $89,000 ",1/8/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 3L                   ",            ,10467,0,0,0,0,0,1962,2,D4," $113,000 ",1/29/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 5H                   ",            ,10467,0,0,0,0,0,1962,2,D4," $135,000 ",2/18/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4341,1, ,D4,"665 THWAITES PLACE, 1W                   ",            ,10467,0,0,0,0,0,1962,2,D4," $110,000 ",3/24/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429,1, ,D4,"2550 OLINVILLE AVENUE, 5J                ",            ,10467,0,0,0,0,0,1965,2,D4," $135,000 ",6/26/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429,1, ,D4,"2550 OLINVILLE AVE, 9J                   ",            ,10467,0,0,0,0,0,1965,2,D4," $154,000 ",8/17/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429,1, ,D4,"2550 OLINVILLE AVENUE, 13C               ",            ,10467,0,0,0,0,0,1965,2,D4," $419,000 ",1/19/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4429,1, ,D4,"2550 OLINVILLE AVENUE, 14F               ",            ,10467,0,0,0,0,0,1965,2,D4," $205,000 ",2/23/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4508,10, ,D4,"2750 OLINVILLE AVENUE, 4L                ",            ,10467,0,0,0,0,0,1955,2,D4," $107,000 ",11/13/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4508,10, ,D4,"2750 OLINVILLE AVENUE, 1H                ",            ,10467,0,0,0,0,0,1955,2,D4," $210,000 ",1/14/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4508,10, ,D4,"2750 OLINVILLE AVENUE, 4B                ",            ,10467,0,0,0,0,0,1955,2,D4," $150,000 ",1/22/16
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550,12, ,D4,"2925 MATTHEWS AVENUE, 5K                 ",            ,10467,0,0,0,0,0,1928,2,D4," $100,000 ",5/4/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550,12, ,D4,"2922 BARNES AVENUE, 6D                   ",            ,10467,0,0,0,0,0,1928,2,D4," $78,000 ",5/4/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550,12, ,D4,"2925 MATTHEWS AVENUE, 3H                 ",            ,10467,0,0,0,0,0,1928,2,D4," $99,550 ",6/19/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550,12, ,D4,"2925 MATTHEWS AVENUE, 4G                 ",            ,10467,0,0,0,0,0,1928,2,D4," $65,000 ",8/20/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4550,12, ,D4,"2925 MATTHEWS AVE, 3J                    ",            ,10467,0,0,0,0,0,1928,2,D4," $115,000 ",12/10/15
2,BRONXDALE                ,10  COOPS - ELEVATOR APARTMENTS             ,2,4597,21, ,D4,"3230 CRUGER AVENUE, 4L                   ",            ,10467,0,0,0,0,0,1930,2,D4," $61,000 ",7/23/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1057, ,R4,610 WARING AVENUE                        ,3R          ,10467,1,0,1,0,0,1957,2,R4," $175,000 ",6/5/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1153, ,R4,2385 BARKER AVENUE                       ,4A          ,10467,1,0,1,0,0,1958,2,R4," $208,000 ",1/20/16
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1165, ,R4,2385 BARKER AVENUE                       ,4C          ,10467,1,0,1,0,0,1958,2,R4," $145,000 ",8/12/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1165, ,R4,2385 BARKER AVENUE                       ,4C          ,10467,1,0,1,0,0,1958,2,R4, $-   ,6/16/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1192, ,R4,2385 BARKER AVENUE                       ,1H          ,10467,1,0,1,0,0,1958,2,R4," $81,000 ",8/24/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1227, ,R4,2385 BARKER AVENUE                       ,6N          ,10467,1,0,1,0,0,1958,2,R4," $105,000 ",12/22/15
2,BRONXDALE                ,13  CONDOS - ELEVATOR APARTMENTS            ,2,4340,1231, ,R4,2385 BARKER AVENUE                       ,4P          ,10467,1,0,1,0,0,1958,2,R4," $153,114 ",5/21/15
2,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2B,4433,24, ,S9,2544 WHITE PLAINS ROAD                   ,            ,10467,6,2,8,2383,6886,2008,2,S9, $-   ,10/2/15
2,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2B,4433,25, ,S9,2546 WHITE PLAINS ROAD                   ,            ,10467,6,2,8,2383,6886,2008,2,S9," $4,918,540 ",10/2/15
2,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2B,4433,26, ,S9,2548 WHITE PLAINS ROAD                   ,            ,10467,6,2,8,2434,7058,2008,2,S9, $-   ,10/2/15
2,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2B,4433,123, ,S9,2542 WHITE PLAINS ROAD                   ,            ,10467,6,2,8,2800,8310,2008,2,S9, $-   ,10/2/15
2,BRONXDALE                ,14  RENTALS - 4-10 UNIT                     ,2A,4603,23, ,S9,785 BURKE AVENUE                         ,            ,10467,3,3,6,2825,5550,1931,2,S9," $850,000 ",8/12/15
2,BRONXDALE                ,21  OFFICE BUILDINGS                        ,4,4590,42, ,O2,1324 EAST GUN HILL ROAD                  ,            ,10469,0,4,4,2732,2560,1967,4,O2," $405,000 ",4/19/16
2,BRONXDALE                ,21  OFFICE BUILDINGS                        ,4,4590,42, ,O2,1324 EAST GUN HILL ROAD                  ,            ,10469,0,4,4,2732,2560,1967,4,O2," $355,000 ",7/27/15
2,BRONXDALE                ,21  OFFICE BUILDINGS                        ,4,4605,12, ,O5,815-821 BURKE AVENUE                     ,            ,10467,0,2,2,22100,12988,1957,4,O9," $2,485,000 ",5/28/15
2,BRONXDALE                ,21  OFFICE BUILDINGS                        ,4,4629,10, ,K1,3360 WHITE PLAINS ROAD                   ,            ,10467,0,2,2,2768,2013,1925,4,O9, $-   ,5/12/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4435,15, ,K4,2521 BOSTON ROAD                         ,            ,10467,0,4,4,8299,5220,1958,4,K4," $1,488,062 ",12/28/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4435,54, ,K2,2527 BOSTON ROAD                         ,            ,10467,0,1,1,4550,1650,1966,4,K2, $-   ,12/28/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4439,81, ,K1,790 ALLERTON AVENUE                      ,            ,10467,0,1,1,10500,10500,1935,4,K1," $2,000,000 ",11/17/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4507,6, ,K1,649-651 ALLERTON AVENUE                  ,            ,10467,0,3,3,2325,2053,1932,4,K1," $11,400,000 ",7/28/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4518,8, ,K1,1001 ALLERTON AVENUE                     ,            ,10469,0,1,1,5000,2750,1961,4,K1," $1,200,000 ",6/3/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4554,44, ,K4,2937 BOSTON ROAD                         ,            ,10469,1,1,2,4356,1850,1930,4,K4," $250,000 ",7/20/15
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4614,15, ,K1,3223 YATES AVENUE                        ,            ,10469,0,1,1,6800,3971,1968,4,K1," $2,050,000 ",3/22/16
2,BRONXDALE                ,22  STORE BUILDINGS                         ,4,4705,29, ,K1,3500 LACONIA AVENUE                      ,            ,10469,0,1,1,3763,1893,1930,4,K1, $-   ,3/9/16
2,BRONXDALE                ,27  FACTORIES                               ,4,4613,35, ,F4,3255 LACONIA AVE                         ,            ,10469,0,1,1,5000,6475,1960,4,F4," $780,000 ",5/1/15
2,BRONXDALE                ,29  COMMERCIAL GARAGES                      ,4,4439,86, ,G7,BARNES AVENUE                            ,            ,10467,0,0,0,7500,0,0,4,G7," $700,000 ",11/17/15
2,BRONXDALE                ,29  COMMERCIAL GARAGES                      ,4,4705,1, ,G8,3301 BOSTON POST ROAD                    ,            ,10469,0,1,1,14197,1500,1930,4,G8, $-   ,8/26/15
2,BRONXDALE                ,31  COMMERCIAL VACANT LAND                  ,4,4629,20, ,V1,3365 CRUGER AVENUE                       ,            ,10467,0,0,0,11400,0,0,4,V1," $950,000 ",4/8/16
2,BRONXDALE                ,32  HOSPITAL AND HEALTH FACILITIES          ,4,4534,9, ,I7,1501 ALLERTON AVENUE                     ,            ,10469,0,1,1,81707,64310,1967,4,I7, $-   ,7/23/15
2,BRONXDALE                ,35  INDOOR PUBLIC AND CULTURAL FACILITIES   ,4,4705,20, ,P6,1107 EAST GUN HILL ROAD                  ,            ,10469,0,1,1,13000,8910,1930,4,P6," $1,675,000 ",5/28/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3507,56, ,A5,415 OLMSTEAD AVENUE                      ,            ,10473,1,0,1,1943,1594,1965,1,A5," $378,000 ",10/29/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3508,12, ,A5,418 OLMSTEAD AVENUE                      ,            ,10473,1,0,1,1903,1594,1960,1,A5," $375,000 ",3/29/16
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3508,12, ,A5,418 OLMSTEAD AVENUE                      ,            ,10473,1,0,1,1903,1594,1960,1,A5," $215,000 ",8/19/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3512,42, ,A2,439 EFFINGHAM AVENUE                     ,            ,10473,1,0,1,2706,576,1930,1,A2," $243,000 ",10/1/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3575,53, ,A2,2254 SEWARD AVENUE                       ,            ,10473,1,0,1,3617,1104,1950,1,A2," $380,000 ",7/24/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3608,33, ,A1,2092 VIRGIL PLACE                        ,            ,10473,1,0,1,2985,2008,1950,1,A1," $100,000 ",12/14/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3614,26, ,A1,2215 HOMER AVENUE                        ,            ,10473,1,0,1,2250,1638,1915,1,A1," $399,000 ",10/19/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3614,26, ,A1,2215 HOMER AVENUE                        ,            ,10473,1,0,1,2250,1638,1915,1,A1," $231,500 ",5/8/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3614,48, ,A1,2240 VIRGIL PLACE                        ,            ,10473,1,0,1,2250,1473,1915,1,A1, $-   ,1/15/16
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3615,25, ,A1,2215 VIRGIL PLACE                        ,            ,10473,1,0,1,4000,2207,1955,1,A1," $399,000 ",7/9/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3678,18, ,A1,2030 TURNBULL AVENUE                     ,            ,10473,1,0,1,3058,1782,1950,1,A1," $370,000 ",10/9/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3678,44, ,A1,2063 LAFAYETTE AVENUE                    ,            ,10473,1,0,1,4000,1584,1955,1,A1," $376,000 ",3/18/16
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3680,42, ,A1,871 OLMSTEAD AVENUE                      ,            ,10473,1,0,1,2256,1638,1935,1,A1," $205,000 ",6/9/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3680,42, ,A1,871 OLMSTEAD AVENUE                      ,            ,10473,1,0,1,2256,1638,1935,1,A1," $160,000 ",5/14/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3685,18, ,A1,2128 HERMANY AVENUE                      ,            ,10473,1,0,1,6230,1688,1935,1,A1, $-   ,9/15/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3685,33, ,A1,2152 HERMANY AVENUE                      ,            ,10473,1,0,1,5121,1762,1935,1,A1," $320,000 ",10/26/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3691,117, ,A1,2224 HERMANY AVENUE                      ,            ,10473,1,0,1,1725,1000,1925,1,A1," $310,000 ",11/20/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3787,6, ,S1,1014 VIRGINIA AVENUE                     ,            ,10472,1,1,2,4900,2160,1925,1,S1," $523,000 ",5/14/15
2,CASTLE HILL/UNIONPORT    ,01  ONE FAMILY DWELLINGS                    ,1,3791,37, ,A5,1986A POWELL AVENUE                      ,            ,10472,1,0,1,2627,1714,1955,1,A5," $290,000 ",6/16/15
